name,playcount,listeners,mbid,url,streamable,tags
The Velvet Underground,69851615,2161251,94b0fb9d-a066-4823-b2ec-af1d324bcfcf,https://www.last.fm/music/The+Velvet+Underground,0,"rock, classic rock, psychedelic"
No Doubt,44406997,2159907,fbd2a255-1d57-4d31-ac11-65b671c19958,https://www.last.fm/music/No+Doubt,0,"rock, pop, ska"
Kylie Minogue,86060983,2158868,2fddb92d-24b2-46a5-bf28-3aed46f4684c,https://www.last.fm/music/Kylie+Minogue,0,"pop, dance, female vocalists"
The Game,31886816,2152435,baec7ed1-32d7-482d-9455-33c403e61952,https://www.last.fm/music/The+Game,0,"rap, Hip-Hop, Gangsta Rap"
James Blunt,44928660,2144425,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,https://www.last.fm/music/James+Blunt,0,"pop, singer-songwriter, acoustic"
Rise Against,149795575,2139704,606bf117-494f-4864-891f-09d63ff6aa4b,https://www.last.fm/music/Rise+Against,0,"punk rock, punk, melodic hardcore"
The All-American Rejects,50147384,2139203,09885b8e-f235-4b80-a02a-055539493173,https://www.last.fm/music/The+All-American+Rejects,0,"rock, alternative, pop punk"
Marvin Gaye,38144042,2139116,afdb7919-059d-43c1-b668-ba1d265e7e42,https://www.last.fm/music/Marvin+Gaye,0,"soul, motown, funk"
Nas,57628046,2131502,cfbc0924-0035-4d6c-8197-f024653af823,https://www.last.fm/music/Nas,0,"Hip-Hop, rap, hip hop"
Sigur Rós,133918377,2131216,f6f2326f-6b25-4170-b89d-e235b25508e8,https://www.last.fm/music/Sigur+R%C3%B3s,0,"post-rock, ambient, icelandic"
Lupe Fiasco,43625934,2129918,cf15719f-51f9-4db8-a15d-5eed9664ce69,https://www.last.fm/music/Lupe+Fiasco,0,"Hip-Hop, rap, hip hop"
M83,91098541,2124727,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,https://www.last.fm/music/M83,0,"electronic, shoegaze, post-rock"
Bob Marley & The Wailers,68355986,2098334,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,https://www.last.fm/music/Bob+Marley+&+The+Wailers,0,"reggae, roots reggae, ska"
Lynyrd Skynyrd,34723918,2083737,c544ed4d-2390-4442-a83e-1ea2883b09c8,https://www.last.fm/music/Lynyrd+Skynyrd,0,"classic rock, Southern Rock, rock"
Breaking Benjamin,81024260,2082826,854a1807-025b-42a8-ba8c-2a39717f1d25,https://www.last.fm/music/Breaking+Benjamin,0,"alternative rock, rock, hard rock"
Röyksopp,77476315,2080599,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,https://www.last.fm/music/R%C3%B6yksopp,0,"electronic, chillout, ambient"
Nelly,19473908,2077051,811900b2-68fc-4d41-8bad-69b7a1f4d628,https://www.last.fm/music/Nelly,0,"Hip-Hop, rap, rnb"
The xx,150107545,2075603,c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6,https://www.last.fm/music/The+xx,0,"indie, electronic, british"
Alice in Chains,90658665,2074109,4bd95eea-b9f6-4d70-a36c-cfea77431553,https://www.last.fm/music/Alice+in+Chains,0,"Grunge, rock, alternative rock"
Counting Crows,37799971,2073342,a0327dc2-dc76-44d5-aec6-47cd2dff1469,https://www.last.fm/music/Counting+Crows,0,"rock, alternative, alternative rock"
Michael Bublé,56830222,2042697,611700cf-27f0-4dc9-ae80-c513a767853e,https://www.last.fm/music/Michael+Bubl%C3%A9,0,"jazz, swing, easy listening"
Feist,70399189,2041564,f463a056-ae06-445b-bab2-449b11482bf2,https://www.last.fm/music/Feist,0,"female vocalists, indie, singer-songwriter"
Justin Bieber,74087067,2038581,e0140a67-e4d1-4f13-8a01-364355bee46e,https://www.last.fm/music/Justin+Bieber,0,"pop, black metal, justin bieber"
Foster the People,66038050,2037662,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,https://www.last.fm/music/Foster+the+People,0,"indie, indie pop, alternative"
Fatboy Slim,35511328,2035218,ba81eb4a-0c89-489f-9982-0154b8083a28,https://www.last.fm/music/Fatboy+Slim,0,"electronic, big beat, dance"
Billy Joel,40875029,2034534,64b94289-9474-4d43-8c93-918ccc1920d1,https://www.last.fm/music/Billy+Joel,0,"classic rock, singer-songwriter, rock"
Timbaland,31558240,2031472,daa09819-5da5-4c7a-8bef-eb372bb27ff1,https://www.last.fm/music/Timbaland,0,"Hip-Hop, rnb, rap"
Ed Sheeran,111109764,2030789,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,https://www.last.fm/music/Ed+Sheeran,0,"acoustic, british, singer-songwriter"
Train,30063487,2027212,e273f427-3287-472d-84fe-1a9f2f91e5e2,https://www.last.fm/music/Train,0,"rock, alternative rock, alternative"
Soundgarden,51112010,2024501,153c9281-268f-4cf3-8938-f5a4593e5df4,https://www.last.fm/music/Soundgarden,0,"Grunge, rock, alternative rock"
Ludacris,20973987,2022908,0638ba22-040f-438d-83a5-9b670c4adaf5,https://www.last.fm/music/Ludacris,0,"rap, Hip-Hop, Dirty South"
Ne-Yo,28049660,2019314,,https://www.last.fm/music/Ne-Yo,0,"rnb, soul, Hip-Hop"
Bob Marley,64067983,2018642,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,https://www.last.fm/music/Bob+Marley,0,"reggae, roots reggae, Bob Marley"
Fergie,24642893,2011747,4f9675d2-f6d5-486c-9b26-33dcca998500,https://www.last.fm/music/Fergie,0,"pop, rnb, female vocalists"
Phil Collins,35268604,2011424,401c3991-b76b-499d-8082-9f2df958ef78,https://www.last.fm/music/Phil+Collins,0,"pop, 80s, rock"
New Order,63155664,2010438,f1106b17-dcbb-45f6-b938-199ccfab50cc,https://www.last.fm/music/New+Order,0,"new wave, electronic, post-punk"
Dido,39885158,2010330,d1353a0c-26fb-4318-a116-defde9c7c9ad,https://www.last.fm/music/Dido,0,"pop, female vocalists, singer-songwriter"
M.I.A.,63392124,2007814,b22d45dd-deae-4663-a782-542db02e25cf,https://www.last.fm/music/M.I.A.,0,"Hip-Hop, electronic, female vocalists"
Destiny's Child,25931040,1998579,a796b92e-c137-4895-9c89-10f900617a4f,https://www.last.fm/music/Destiny%27s+Child,0,"rnb, pop, female vocalists"
Robbie Williams,46103199,1994236,db4624cf-0e44-481e-a9dc-2142b833ec2f,https://www.last.fm/music/Robbie+Williams,0,"pop, britpop, british"
Cream,27691075,1991097,be212372-2e70-429a-bd5c-86239716edc4,https://www.last.fm/music/Cream,0,"classic rock, blues rock, rock"
Ludwig van Beethoven,39823299,1990368,1f9df192-a621-4f54-8850-2c5373b7eac9,https://www.last.fm/music/Ludwig+van+Beethoven,0,"Classical, instrumental, composers"
John Legend,35018077,1983359,75a72702-a5ef-4513-bca5-c5b944903546,https://www.last.fm/music/John+Legend,0,"soul, rnb, Neo-Soul"
Alanis Morissette,51058562,1973663,4bdcee62-4902-4773-8cd1-e252e2e31225,https://www.last.fm/music/Alanis+Morissette,0,"female vocalists, rock, alternative"
Imagine Dragons,99904983,1966964,012151a8-0f9a-44c9-997f-ebd68b5389f9,https://www.last.fm/music/Imagine+Dragons,0,"indie, indie rock, alternative"
Ramones,77568601,1964098,d6ed7887-a401-47a8-893c-34b967444d26,https://www.last.fm/music/Ramones,0,"punk, punk rock, rock"
Nina Simone,45239401,1960575,2944824d-4c26-476f-a981-be849081942f,https://www.last.fm/music/Nina+Simone,0,"jazz, soul, female vocalists"
Van Halen,43597169,1959968,b665b768-0d83-4363-950c-31ed39317c15,https://www.last.fm/music/Van+Halen,0,"hard rock, classic rock, rock"
Bright Eyes,92016777,1959532,78f797e3-4913-4026-aad0-1cd858bd735b,https://www.last.fm/music/Bright+Eyes,0,"indie, singer-songwriter, folk"
ABBA,54853412,1947434,d87e52c5-bb8d-4da8-b941-9f4928627dc8,https://www.last.fm/music/ABBA,0,"pop, Disco, 70s"
Mumford & Sons,104780756,1945818,c44e9c22-ef82-4a77-9bcd-af6c958446d6,https://www.last.fm/music/Mumford+&+Sons,0,"folk, indie, british"
Rammstein,187474730,1942362,b2d122f9-eadb-4930-a196-8f221eeb0c66,https://www.last.fm/music/Rammstein,0,"industrial metal, metal, industrial"
Ozzy Osbourne,52474801,1939022,8aa5b65a-5b3c-4029-92bf-47a544356934,https://www.last.fm/music/Ozzy+Osbourne,0,"heavy metal, hard rock, metal"
Bryan Adams,30609686,1931601,4dbf5678-7a31-406a-abbe-232f8ac2cd63,https://www.last.fm/music/Bryan+Adams,0,"rock, classic rock, 80s"
Regina Spektor,89826290,1924687,fbb375f9-48bb-4635-824e-4120273b3ba7,https://www.last.fm/music/Regina+Spektor,0,"female vocalists, indie, singer-songwriter"
Prince,50216352,1924121,cdc0fff7-54cf-4052-a283-319b648670fd,https://www.last.fm/music/Prince,0,"funk, pop, soul"
Aretha Franklin,29998223,1916978,2f9ecbed-27be-40e6-abca-6de49d50299e,https://www.last.fm/music/Aretha+Franklin,0,"soul, female vocalists, jazz"
Good Charlotte,50034126,1912397,b267ca80-034e-4dc1-9ed4-ec45f1fed41d,https://www.last.fm/music/Good+Charlotte,0,"punk rock, pop punk, rock"
Lenny Kravitz,31757589,1911014,0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,https://www.last.fm/music/Lenny+Kravitz,0,"rock, funk, alternative"
Blondie,34655219,1907774,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,https://www.last.fm/music/Blondie,0,"new wave, 80s, rock"
Neil Young,71814083,1906271,75167b8b-44e4-407b-9d35-effe87b223cf,https://www.last.fm/music/Neil+Young,0,"classic rock, singer-songwriter, rock"
Sting,40644061,1899945,7944ed53-2a58-4035-9b93-140a71e41c34,https://www.last.fm/music/Sting,0,"rock, pop, classic rock"
Two Door Cinema Club,74261445,1897367,6f1de078-6684-4792-820d-2ffad64c15ed,https://www.last.fm/music/Two+Door+Cinema+Club,0,"indie, electronic, british"
The Postal Service,50565701,1895610,299278d3-25dd-4f30-bae4-5b571c28034d,https://www.last.fm/music/The+Postal+Service,0,"indie, electronic, indie pop"
Kendrick Lamar,150618074,1888300,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar,0,"Hip-Hop, rap, seen live"
Hoobastank,30514188,1887021,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,https://www.last.fm/music/Hoobastank,0,"rock, alternative rock, alternative"
The Weeknd,162650839,1883274,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,https://www.last.fm/music/The+Weeknd,0,"rnb, electronic, dubstep"
Louis Armstrong,28411061,1875311,eea8a864-fcda-4602-9569-38ab446decd6,https://www.last.fm/music/Louis+Armstrong,0,"jazz, blues, swing"
Paul McCartney,37068060,1874013,ba550d0e-adac-4864-b88b-407cab5e76af,https://www.last.fm/music/Paul+McCartney,0,"classic rock, rock, british"
Sublime,56907428,1872952,c460aa10-87a0-4971-b742-7de0e3c7c2ca,https://www.last.fm/music/Sublime,0,"ska, reggae, punk"
Deftones,113822916,1871150,7527f6c2-d762-4b88-b5e2-9244f1e34c46,https://www.last.fm/music/Deftones,0,"Nu Metal, metal, alternative"
Journey,31073069,1870172,abd506e1-6f2b-4d6f-b937-92c267f6f88b,https://www.last.fm/music/Journey,0,"classic rock, rock, 80s"
Bullet for My Valentine,85290148,1867638,d530dbf9-69b1-404f-98f2-0431104f5a1e,https://www.last.fm/music/Bullet+for+My+Valentine,0,"metalcore, metal, hardcore"
Jet,25351910,1860466,ce9e8a37-2424-404b-ada5-291547fbd807,https://www.last.fm/music/Jet,0,"rock, alternative, alternative rock"
J. Cole,56034324,1858460,875203e1-8e58-4b86-8dcb-7190faf411c5,https://www.last.fm/music/J.+Cole,0,"Hip-Hop, rap, underground hip-hop"
The Flaming Lips,58181149,1849339,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,https://www.last.fm/music/The+Flaming+Lips,0,"indie, seen live, alternative"
Tiësto,44785471,1841908,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,https://www.last.fm/music/Ti%C3%ABsto,0,"trance, electronic, dance"
The National,160343240,1839332,664c3e0e-42d8-48c1-b209-1efca19c0325,https://www.last.fm/music/The+National,0,"seen live, indie rock, indie"
Whitney Houston,28116359,1836877,0307edfc-437c-4b48-8700-80680e66a228,https://www.last.fm/music/Whitney+Houston,0,"pop, female vocalists, soul"
The Script,40645936,1834284,4c98aa1b-34eb-4336-987f-5e50aa059c00,https://www.last.fm/music/The+Script,0,"pop rock, irish, rock"
Talking Heads,60401360,1833422,a94a7155-c79d-4409-9fcf-220cb0e4dc3a,https://www.last.fm/music/Talking+Heads,0,"new wave, post-punk, 80s"
Damien Rice,55479515,1829473,2119beb8-6ac5-4f21-82a4-b831c90c0024,https://www.last.fm/music/Damien+Rice,0,"singer-songwriter, acoustic, indie"
Ciara,24506374,1820695,03172286-f7ed-4864-a4db-459cd5ca9790,https://www.last.fm/music/Ciara,0,"rnb, Hip-Hop, pop"
Avenged Sevenfold,106934617,1817634,24e1b53c-3085-4581-8472-0b0088d2508c,https://www.last.fm/music/Avenged+Sevenfold,0,"metalcore, metal, hard rock"
Rick Ross,21150067,1815598,3813b7cf-5550-42bb-a23f-3d6977f7943e,https://www.last.fm/music/Rick+Ross,0,"Hip-Hop, rap, Dirty South"
a-ha,31589305,1815022,7364dea6-ca9a-48e3-be01-b44ad0d19897,https://www.last.fm/music/a-ha,0,"80s, pop, new wave"
Avicii,55262261,1810259,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,https://www.last.fm/music/Avicii,0,"House, electronic, dance"
Band of Horses,57051448,1804728,07b6020a-c539-4d68-aeef-f159f3befc76,https://www.last.fm/music/Band+of+Horses,0,"indie, indie rock, seen live"
Elliott Smith,111586226,1803867,03ad1736-b7c9-412a-b442-82536d63a5c4,https://www.last.fm/music/Elliott+Smith,0,"singer-songwriter, indie, folk"
The Cardigans,36986199,1801467,3e55d51d-687f-4a9d-af96-2fabccf802e5,https://www.last.fm/music/The+Cardigans,0,"pop, rock, female vocalists"
Ella Fitzgerald,31973856,1801274,54799c0e-eb45-4eea-996d-c4d71a63c499,https://www.last.fm/music/Ella+Fitzgerald,0,"jazz, female vocalists, blues"
Justice,61668669,1800764,f9c1cc73-36ba-4f8d-ba12-7d2490608886,https://www.last.fm/music/Justice,0,"electronic, electro, french"
Simple Plan,46792392,1797981,b345af35-205e-4eca-8006-029e5c20127e,https://www.last.fm/music/Simple+Plan,0,"rock, pop punk, punk rock"
Leona Lewis,28787726,1792805,8d552dfc-648f-401f-90de-e925013ca537,https://www.last.fm/music/Leona+Lewis,0,"pop, female vocalists, soul"
Scorpions,55658655,1791534,c3cceeed-3332-4cf0-8c4c-bbde425147b6,https://www.last.fm/music/Scorpions,0,"hard rock, classic rock, rock"
Van Morrison,36675488,1790954,a41ac10f-0a56-4672-9161-b83f9b223559,https://www.last.fm/music/Van+Morrison,0,"classic rock, singer-songwriter, folk"
Passion Pit,50842225,1784029,daeec599-bf5d-4428-994a-e76ba5f86e2f,https://www.last.fm/music/Passion+Pit,0,"electronic, indie, indie pop"
Ray Charles,28111094,1777200,2ce02909-598b-44ef-a456-151ba0a3bd70,https://www.last.fm/music/Ray+Charles,0,"jazz, soul, blues"
Mika,43760600,1776245,e4914285-d20d-4fc2-ae32-42cba8aeeed0,https://www.last.fm/music/Mika,0,"pop, british, britpop"
Tenacious D,56939854,1773028,148ddea2-6839-4354-8e2c-5dfadf136b7f,https://www.last.fm/music/Tenacious+D,0,"rock, comedy, hard rock"
Kiss,50060298,1772987,e1f1e33e-2e4c-4d43-b91b-7064068d3283,https://www.last.fm/music/Kiss,0,"hard rock, classic rock, glam rock"
Lykke Li,61285369,1772697,cc7d4686-ea02-45fd-956e-94c1a322558c,https://www.last.fm/music/Lykke+Li,0,"indie pop, female vocalists, swedish"
Fleet Foxes,77431664,1766294,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,https://www.last.fm/music/Fleet+Foxes,0,"folk, indie, folk rock"
Tyga,18336442,1762631,ce09ea31-3d4a-4487-a797-e315175457a0,https://www.last.fm/music/Tyga,0,"Hip-Hop, rap, hip hop"
Sonic Youth,74858505,1761690,be04c6a7-f7e8-4236-8124-3883d05eb259,https://www.last.fm/music/Sonic+Youth,0,"alternative, experimental, post-punk"
Duran Duran,31850584,1756632,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,https://www.last.fm/music/Duran+Duran,0,"new wave, 80s, pop"
LCD Soundsystem,56064226,1755368,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,https://www.last.fm/music/LCD+Soundsystem,0,"electronic, indie, seen live"
B.o.B,26291328,1751307,bb4d8640-fe09-4019-9068-2b22a086012c,https://www.last.fm/music/B.o.B,0,"Hip-Hop, rap, hip hop"
Tool,136752467,1750583,bbfa1e12-8b61-4ed8-bc6e-52d2298f41a2,https://www.last.fm/music/Tool,0,"Progressive metal, Progressive rock, metal"
Goldfrapp,48703430,1747217,7b885d42-3c41-4f43-9944-a5855ec5155e,https://www.last.fm/music/Goldfrapp,0,"electronic, trip-hop, female vocalists"
Travis,41344998,1744055,960607c6-b0e3-483d-be67-8232eb50eb95,https://www.last.fm/music/Travis,0,"britpop, indie, rock"
Jamiroquai,56028965,1741051,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,https://www.last.fm/music/Jamiroquai,0,"funk, acid jazz, electronic"
Gnarls Barkley,29539727,1735289,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,https://www.last.fm/music/Gnarls+Barkley,0,"funk, soul, Hip-Hop"
José González,45012191,1725047,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8,https://www.last.fm/music/Jos%C3%A9+Gonz%C3%A1lez,0,"acoustic, singer-songwriter, indie"
Cat Power,67197499,1723835,05755bf1-380c-487f-983f-d1a02401fa28,https://www.last.fm/music/Cat+Power,0,"indie, female vocalists, singer-songwriter"
Editors,57222301,1723491,0efe858c-89e5-4e47-906a-356fa953fd6e,https://www.last.fm/music/Editors,0,"seen live, indie, indie rock"
Wolfgang Amadeus Mozart,48042434,1720850,ee3ec18b-2cc8-4541-801b-26d55b17bbde,https://www.last.fm/music/Wolfgang+Amadeus+Mozart,0,"Classical, instrumental, composers"
Jeff Buckley,40585217,1720526,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,https://www.last.fm/music/Jeff+Buckley,0,"singer-songwriter, rock, alternative"
Cake,45619419,1718702,fa7b9055-3703-473a-8a09-adf2fe031a24,https://www.last.fm/music/Cake,0,"alternative, rock, indie"
Santana,29555585,1718654,f7fda030-0ba1-42e9-a385-3deebc939bc9,https://www.last.fm/music/Santana,0,"rock, classic rock, latin"
Tears for Fears,27963336,1711764,7c7f9c94-dee8-4903-892b-6cf44652e2de,https://www.last.fm/music/Tears+for+Fears,0,"new wave, 80s, pop"
James Brown,24999079,1710507,84783313-2a3f-4f17-ab9a-425a5d527879,https://www.last.fm/music/James+Brown,0,"funk, soul, rhythm and blues"
Electric Light Orchestra,36110541,1710061,0c502791-4ee9-4c5f-9696-0602b721ff3b,https://www.last.fm/music/Electric+Light+Orchestra,0,"classic rock, Progressive rock, rock"
Seether,46539263,1706050,fbcd7b29-455f-49e6-9c4f-8249d20a055e,https://www.last.fm/music/Seether,0,"rock, alternative rock, hard rock"
The Jackson 5,17294212,1703165,e5257dc5-1edd-4fca-b7e6-1158e00522c8,https://www.last.fm/music/The+Jackson+5,0,"soul, motown, pop"
Johann Sebastian Bach,60859274,1689879,24f1766e-9635-4d58-a4d4-9413f9f98a4c,https://www.last.fm/music/Johann+Sebastian+Bach,0,"Classical, baroque, instrumental"
Stereophonics,38783958,1687332,0bfba3d3-6a04-4779-bb0a-df07df5b0558,https://www.last.fm/music/Stereophonics,0,"rock, britpop, indie"
Jefferson Airplane,30559786,1681947,39c2a93d-9afa-4a22-9bba-c087ab056e1c,https://www.last.fm/music/Jefferson+Airplane,0,"Psychedelic Rock, classic rock, psychedelic"
Nat King Cole,21757920,1678882,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,https://www.last.fm/music/Nat+King+Cole,0,"jazz, swing, blues"
Aphex Twin,85800148,1677804,f22942a1-6f70-4f48-866e-238cb2308fbd,https://www.last.fm/music/Aphex+Twin,0,"electronic, idm, ambient"
Ice Cube,24132897,1674538,1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2,https://www.last.fm/music/Ice+Cube,0,"rap, Hip-Hop, Gangsta Rap"
Big Sean,26456403,1673809,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,https://www.last.fm/music/Big+Sean,0,"Hip-Hop, rap, hip hop"
Taio Cruz,17967317,1671428,ba7d2626-38ce-4859-8495-bdb5732715c4,https://www.last.fm/music/Taio+Cruz,0,"rnb, pop, Hip-Hop"
Enrique Iglesias,30912829,1670802,35f866dc-c061-48ba-8157-cf2e0eac4857,https://www.last.fm/music/Enrique+Iglesias,0,"pop, latin, spanish"
George Michael,25200561,1670750,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,https://www.last.fm/music/George+Michael,0,"pop, 80s, soul"
Garbage,49739342,1670354,f9ef7a22-4262-4596-a2a8-1d19345b8e50,https://www.last.fm/music/Garbage,0,"rock, alternative, female vocalists"
A Perfect Circle,80129384,1666618,078a9376-3c04-4280-b7d7-b20e158f345d,https://www.last.fm/music/A+Perfect+Circle,0,"alternative rock, Progressive rock, rock"
Cyndi Lauper,19504603,1665000,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,https://www.last.fm/music/Cyndi+Lauper,0,"pop, 80s, female vocalists"
Crystal Castles,110391574,1664150,b1570544-93ab-4b2b-8398-131735394202,https://www.last.fm/music/Crystal+Castles,0,"electronic, 8-bit, new rave"
Lou Reed,32242093,1664057,9d1ebcfe-4c15-4d18-95d3-d919898638a1,https://www.last.fm/music/Lou+Reed,0,"rock, classic rock, singer-songwriter"
Skrillex,50352167,1663485,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,https://www.last.fm/music/Skrillex,0,"dubstep, electronic, breakcore"
Stone Temple Pilots,35347457,1654809,8c32bb01-58a3-453b-8050-8c0620edb0e5,https://www.last.fm/music/Stone+Temple+Pilots,0,"Grunge, rock, alternative rock"
Pantera,70760557,1652571,541f16f5-ad7a-428e-af89-9fa1b16d3c9c,https://www.last.fm/music/Pantera,0,"thrash metal, metal, groove metal"
Lifehouse,38927811,1651220,04591295-6d94-45cb-b6c7-1ae17c6f380e,https://www.last.fm/music/Lifehouse,0,"rock, alternative rock, alternative"
Eurythmics,17916138,1651121,b4d32cff-f19e-455f-86c4-f347d824ca61,https://www.last.fm/music/Eurythmics,0,"80s, new wave, pop"
Iggy Pop,29571962,1646902,f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,https://www.last.fm/music/Iggy+Pop,0,"punk, rock, punk rock"
Bee Gees,26574294,1645421,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,https://www.last.fm/music/Bee+Gees,0,"Disco, pop, 70s"
Jessie J,33567952,1645151,d24fb461-dee8-41fc-bb15-2f13bb2644a6,https://www.last.fm/music/Jessie+J,0,"pop, british, female vocalists"
Motörhead,67698637,1643313,57961a97-3796-4bf7-9f02-a985a8979ae9,https://www.last.fm/music/Mot%C3%B6rhead,0,"heavy metal, hard rock, metal"
Toto,25863309,1639577,aab5c954-cabe-432e-899e-1c4f99757327,https://www.last.fm/music/Toto,0,"rock, classic rock, 80s"
Miles Davis,55458736,1635443,8e51f2f4-4541-4526-8a2d-c65ecc9c0ee4,https://www.last.fm/music/Miles+Davis,0,"jazz, trumpet, Fusion"
Bloodhound Gang,34902449,1630271,b2dbfc09-b332-408b-a235-1850e41971c5,https://www.last.fm/music/Bloodhound+Gang,0,"rock, alternative, alternative rock"
deadmau5,56160218,1629770,4a00ec9d-c635-463a-8cd4-eb61725f0c60,https://www.last.fm/music/deadmau5,0,"House, electronic, Progressive House"
Frank Ocean,147732749,1625373,e520459c-dff4-491d-a6e4-c97be35e0044,https://www.last.fm/music/Frank+Ocean,0,"rnb, soul, Hip-Hop"
